workout_date,workout_title,exercise_title,exercise_template_id,set_index,set_type,weight_kg,reps
2025-12-17,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,2,normal,9.07,12
2025-12-17,Lower (B),Seated Leg Curl (Machine),11A123F3,0,normal,24.95,7
2025-12-17,Lower (B),Seated Leg Curl (Machine),11A123F3,1,normal,24.95,8
2025-12-17,Lower (B),Seated Leg Curl (Machine),11A123F3,2,normal,24.95,10
2025-12-16,Upper (B),Chin Up (Weighted),023943F1,0,warmup,0,3
2025-12-16,Upper (B),Chin Up (Weighted),023943F1,1,normal,11.34,4
2025-12-16,Upper (B),Chin Up (Weighted),023943F1,2,normal,11.34,4
2025-12-16,Upper (B),Chin Up (Weighted),023943F1,3,normal,11.34,3
2025-12-16,Upper (B),Chin Up (Weighted),023943F1,4,failure,11.34,3
2025-12-16,Upper (B),Incline Bench Press (Dumbbell),07B38369,0,warmup,18.14,8
2025-12-16,Upper (B),Incline Bench Press (Dumbbell),07B38369,1,normal,36.29,8
2025-12-16,Upper (B),Incline Bench Press (Dumbbell),07B38369,2,normal,36.29,8
2025-12-16,Upper (B),Incline Bench Press (Dumbbell),07B38369,3,normal,36.29,8
2025-12-16,Upper (B),Dumbbell Row,F1E57334,0,normal,31.75,12
2025-12-16,Upper (B),Dumbbell Row,F1E57334,1,normal,31.75,12
2025-12-16,Upper (B),Dumbbell Row,F1E57334,2,normal,31.75,12
2025-12-16,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,0,normal,22.68,10
2025-12-16,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,1,normal,22.68,9
2025-12-16,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,2,normal,22.68,8
2025-12-16,Upper (B),Triceps Pushdown,93A552C6,0,normal,22.68,10
2025-12-16,Upper (B),Triceps Pushdown,93A552C6,1,normal,22.68,10
2025-12-16,Upper (B),Triceps Pushdown,93A552C6,2,normal,22.68,10
2025-12-16,Upper (B),Lateral Raise (Cable),BE289E45,0,normal,3.4,10
2025-12-16,Upper (B),Lateral Raise (Cable),BE289E45,1,normal,3.4,10
2025-12-16,Upper (B),Lateral Raise (Cable),BE289E45,2,normal,3.4,10
2025-12-14,Lower (A),Front Squat,5046D0A9,0,warmup,0,3
2025-12-14,Lower (A),Front Squat,5046D0A9,1,normal,6.8,6
2025-12-14,Lower (A),Front Squat,5046D0A9,2,normal,6.8,6
2025-12-14,Lower (A),Front Squat,5046D0A9,3,normal,6.8,6
2025-12-14,Lower (A),Front Squat,5046D0A9,4,normal,6.8,6
2025-12-14,Lower (A),Romanian Deadlift (Barbell),2B4B7310,0,warmup,27.22,5
2025-12-14,Lower (A),Romanian Deadlift (Barbell),2B4B7310,1,normal,45.36,8
2025-12-14,Lower (A),Romanian Deadlift (Barbell),2B4B7310,2,normal,45.36,8
2025-12-14,Lower (A),Romanian Deadlift (Barbell),2B4B7310,3,normal,45.36,8
2025-12-14,Lower (A),Romanian Deadlift (Barbell),2B4B7310,4,normal,45.36,8
2025-12-14,Lower (A),Leg Extension (Machine),75A4F6C4,0,normal,22.68,10
2025-12-14,Lower (A),Leg Extension (Machine),75A4F6C4,1,normal,22.68,10
2025-12-14,Lower (A),Leg Extension (Machine),75A4F6C4,2,normal,22.68,10
2025-12-14,Lower (A),Seated Leg Curl (Machine),11A123F3,0,normal,22.68,10
2025-12-14,Lower (A),Seated Leg Curl (Machine),11A123F3,1,normal,22.68,10
2025-12-14,Lower (A),Seated Leg Curl (Machine),11A123F3,2,normal,22.68,10
2025-12-14,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,0,normal,9.07,10
2025-12-14,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,1,normal,9.07,10
2025-12-14,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,2,normal,9.07,10
2025-12-13,Upper (A),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,5
2025-12-13,Upper (A),Incline Bench Press (Barbell),50DFDFAB,1,warmup,29.48,4
2025-12-13,Upper (A),Incline Bench Press (Barbell),50DFDFAB,2,normal,38.56,8
2025-12-13,Upper (A),Incline Bench Press (Barbell),50DFDFAB,3,normal,38.56,8
2025-12-13,Upper (A),Incline Bench Press (Barbell),50DFDFAB,4,normal,38.56,7
2025-12-13,Upper (A),Chin Up (Weighted),023943F1,0,warmup,0,3
2025-12-13,Upper (A),Chin Up (Weighted),023943F1,1,normal,11.34,3
2025-12-13,Upper (A),Chin Up (Weighted),023943F1,2,normal,11.34,3
2025-12-13,Upper (A),Chin Up (Weighted),023943F1,3,normal,11.34,3
2025-12-13,Upper (A),Chin Up (Weighted),023943F1,4,failure,11.34,3
2025-12-13,Upper (A),Single Arm Cable Row,D0C4A899,0,normal,11.34,8
2025-12-13,Upper (A),Single Arm Cable Row,D0C4A899,1,normal,11.34,8
2025-12-13,Upper (A),Single Arm Cable Row,D0C4A899,2,normal,11.34,8
2025-12-13,Upper (A),Lateral Raise (Cable),BE289E45,0,normal,3.4,9
2025-12-13,Upper (A),Lateral Raise (Cable),BE289E45,1,normal,3.4,9
2025-12-13,Upper (A),Lateral Raise (Cable),BE289E45,2,normal,3.4,9
2025-12-13,Upper (A),Triceps Pushdown,93A552C6,0,normal,22.68,9
2025-12-13,Upper (A),Triceps Pushdown,93A552C6,1,normal,22.68,9
2025-12-13,Upper (A),Triceps Pushdown,93A552C6,2,normal,22.68,9
2025-12-13,Upper (A),Seated Incline Curl (Dumbbell),8BAB2735,0,normal,13.61,10
2025-12-13,Upper (A),Seated Incline Curl (Dumbbell),8BAB2735,1,normal,13.61,10
2025-12-13,Upper (A),Seated Incline Curl (Dumbbell),8BAB2735,2,normal,13.61,10
2025-12-13,Upper (A),Hollow Body Rocks,1801bad7-e713-4a54-8b8b-f0006dd28d64,0,normal,0,20
2025-12-13,Upper (A),Hollow Body Rocks,1801bad7-e713-4a54-8b8b-f0006dd28d64,1,normal,0,20
2025-12-13,Upper (A),Hollow Body Rocks,1801bad7-e713-4a54-8b8b-f0006dd28d64,2,normal,0,20
2025-12-10,Lower (B),Romanian Deadlift (Barbell),2B4B7310,0,warmup,20.41,5
2025-12-10,Lower (B),Romanian Deadlift (Barbell),2B4B7310,1,warmup,29.48,4
2025-12-10,Lower (B),Romanian Deadlift (Barbell),2B4B7310,2,normal,45.36,8
2025-12-10,Lower (B),Romanian Deadlift (Barbell),2B4B7310,3,normal,45.36,8
2025-12-10,Lower (B),Romanian Deadlift (Barbell),2B4B7310,4,normal,45.36,8
2025-12-10,Lower (B),Romanian Deadlift (Barbell),2B4B7310,5,normal,45.36,8
2025-12-10,Lower (B),Front Squat,5046D0A9,0,normal,4.54,8
2025-12-10,Lower (B),Front Squat,5046D0A9,1,normal,4.54,8
2025-12-10,Lower (B),Front Squat,5046D0A9,2,normal,4.54,8
2025-12-10,Lower (B),Front Squat,5046D0A9,3,normal,4.54,8
2025-12-10,Lower (B),Seated Leg Curl (Machine),11A123F3,0,normal,22.68,9
2025-12-10,Lower (B),Seated Leg Curl (Machine),11A123F3,1,normal,22.68,9
2025-12-10,Lower (B),Seated Leg Curl (Machine),11A123F3,2,normal,22.68,9
2025-12-10,Lower (B),Leg Extension (Machine),75A4F6C4,0,normal,22.68,9
2025-12-10,Lower (B),Leg Extension (Machine),75A4F6C4,1,normal,22.68,10
2025-12-10,Lower (B),Leg Extension (Machine),75A4F6C4,2,normal,22.68,10
2025-12-10,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,0,normal,6.8,12
2025-12-10,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,1,normal,6.8,12
2025-12-10,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,2,normal,6.8,12
2025-12-09,Upper (B),Chin Up (Weighted),023943F1,0,warmup,0,2
2025-12-09,Upper (B),Chin Up (Weighted),023943F1,1,normal,9.98,3
2025-12-09,Upper (B),Chin Up (Weighted),023943F1,2,normal,9.98,4
2025-12-09,Upper (B),Chin Up (Weighted),023943F1,3,normal,9.98,4
2025-12-09,Upper (B),Incline Bench Press (Dumbbell),07B38369,0,warmup,18.14,8
2025-12-09,Upper (B),Incline Bench Press (Dumbbell),07B38369,1,normal,31.75,8
2025-12-09,Upper (B),Incline Bench Press (Dumbbell),07B38369,2,normal,31.75,8
2025-12-09,Upper (B),Incline Bench Press (Dumbbell),07B38369,3,normal,31.75,8
2025-12-09,Upper (B),Dumbbell Row,F1E57334,0,normal,27.22,12
2025-12-09,Upper (B),Dumbbell Row,F1E57334,1,normal,27.22,12
2025-12-09,Upper (B),Dumbbell Row,F1E57334,2,normal,27.22,12
2025-12-09,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,0,normal,22.68,9
2025-12-09,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,1,normal,22.68,9
2025-12-09,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,2,normal,22.68,7
2025-12-09,Upper (B),Triceps Pushdown,93A552C6,0,normal,22.68,10
2025-12-09,Upper (B),Triceps Pushdown,93A552C6,1,normal,22.68,10
2025-12-09,Upper (B),Triceps Pushdown,93A552C6,2,normal,22.68,6
2025-12-09,Upper (B),Lateral Raise (Cable),BE289E45,0,normal,3.4,8
2025-12-09,Upper (B),Lateral Raise (Cable),BE289E45,1,normal,3.4,8
2025-12-09,Upper (B),Lateral Raise (Cable),BE289E45,2,normal,3.4,8
2025-12-07,Lower (A),Front Squat,5046D0A9,0,warmup,0,3
2025-12-07,Lower (A),Front Squat,5046D0A9,1,normal,4.54,7
2025-12-07,Lower (A),Front Squat,5046D0A9,2,normal,4.54,7
2025-12-07,Lower (A),Front Squat,5046D0A9,3,normal,4.54,7
2025-12-07,Lower (A),Front Squat,5046D0A9,4,normal,4.54,7
2025-12-07,Lower (A),Romanian Deadlift (Barbell),2B4B7310,0,warmup,20.41,5
2025-12-07,Lower (A),Romanian Deadlift (Barbell),2B4B7310,1,normal,43.09,8
2025-12-07,Lower (A),Romanian Deadlift (Barbell),2B4B7310,2,normal,43.09,8
2025-12-07,Lower (A),Romanian Deadlift (Barbell),2B4B7310,3,normal,43.09,8
2025-12-07,Lower (A),Romanian Deadlift (Barbell),2B4B7310,4,normal,43.09,8
2025-12-07,Lower (A),Leg Extension (Machine),75A4F6C4,0,normal,22.68,8
2025-12-07,Lower (A),Leg Extension (Machine),75A4F6C4,1,normal,22.68,8
2025-12-07,Lower (A),Leg Extension (Machine),75A4F6C4,2,normal,22.68,10
2025-12-07,Lower (A),Seated Leg Curl (Machine),11A123F3,0,normal,22.68,8
2025-12-07,Lower (A),Seated Leg Curl (Machine),11A123F3,1,normal,22.68,8
2025-12-07,Lower (A),Seated Leg Curl (Machine),11A123F3,2,normal,22.68,8
2025-12-07,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,0,normal,4.54,12
2025-12-07,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,1,normal,4.54,12
2025-12-07,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,2,normal,4.54,12
2025-12-06,Upper (A),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,6
2025-12-06,Upper (A),Incline Bench Press (Barbell),50DFDFAB,1,normal,38.56,8
2025-12-06,Upper (A),Incline Bench Press (Barbell),50DFDFAB,2,normal,38.56,8
2025-12-06,Upper (A),Incline Bench Press (Barbell),50DFDFAB,3,normal,38.56,6
2025-12-06,Upper (A),Chin Up (Weighted),023943F1,0,normal,6.8,4
2025-12-06,Upper (A),Chin Up (Weighted),023943F1,1,normal,6.8,4
2025-12-06,Upper (A),Chin Up (Weighted),023943F1,2,normal,6.8,4
2025-12-06,Upper (A),Single Arm Cable Row,D0C4A899,0,normal,9.07,10
2025-12-06,Upper (A),Single Arm Cable Row,D0C4A899,1,normal,9.07,10
2025-12-06,Upper (A),Single Arm Cable Row,D0C4A899,2,normal,9.07,10
2025-12-06,Upper (A),Lateral Raise (Cable),BE289E45,0,normal,3.4,10
2025-12-06,Upper (A),Lateral Raise (Cable),BE289E45,1,normal,3.4,9
2025-12-06,Upper (A),Lateral Raise (Cable),BE289E45,2,normal,3.27,6
2025-12-06,Upper (A),Triceps Pushdown,93A552C6,0,normal,20.41,12
2025-12-06,Upper (A),Triceps Pushdown,93A552C6,1,normal,20.41,12
2025-12-06,Upper (A),Triceps Pushdown,93A552C6,2,normal,20.41,12
2025-12-06,Upper (A),Seated Incline Curl (Dumbbell),8BAB2735,0,normal,13.61,10
2025-12-06,Upper (A),Seated Incline Curl (Dumbbell),8BAB2735,1,normal,13.61,10
2025-12-06,Upper (A),Seated Incline Curl (Dumbbell),8BAB2735,2,normal,13.61,10
2025-12-06,Upper (A),Hollow Body Rocks,1801bad7-e713-4a54-8b8b-f0006dd28d64,0,normal,0,15
2025-12-06,Upper (A),Hollow Body Rocks,1801bad7-e713-4a54-8b8b-f0006dd28d64,1,normal,0,15
2025-12-06,Upper (A),Hollow Body Rocks,1801bad7-e713-4a54-8b8b-f0006dd28d64,2,normal,0,15
2025-12-03,Lower (B),Romanian Deadlift (Barbell),2B4B7310,0,warmup,22.68,5
2025-12-03,Lower (B),Romanian Deadlift (Barbell),2B4B7310,1,normal,36.29,8
2025-12-03,Lower (B),Romanian Deadlift (Barbell),2B4B7310,2,normal,36.29,8
2025-12-03,Lower (B),Romanian Deadlift (Barbell),2B4B7310,3,normal,36.29,8
2025-12-03,Lower (B),Romanian Deadlift (Barbell),2B4B7310,4,normal,36.29,8
2025-12-03,Lower (B),Front Squat,5046D0A9,0,normal,4.54,6
2025-12-03,Lower (B),Front Squat,5046D0A9,1,normal,4.54,6
2025-12-03,Lower (B),Front Squat,5046D0A9,2,normal,4.54,6
2025-12-03,Lower (B),Front Squat,5046D0A9,3,normal,4.54,6
2025-12-03,Lower (B),Seated Leg Curl (Machine),11A123F3,0,normal,20.41,10
2025-12-03,Lower (B),Seated Leg Curl (Machine),11A123F3,1,normal,20.41,10
2025-12-03,Lower (B),Seated Leg Curl (Machine),11A123F3,2,normal,20.41,10
2025-12-03,Lower (B),Leg Extension (Machine),75A4F6C4,0,normal,20.41,10
2025-12-03,Lower (B),Leg Extension (Machine),75A4F6C4,1,normal,20.41,10
2025-12-03,Lower (B),Leg Extension (Machine),75A4F6C4,2,normal,20.41,10
2025-12-03,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,0,normal,4.54,10
2025-12-03,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,1,normal,4.54,10
2025-12-03,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,2,normal,4.54,10
2025-12-02,Upper (B),Chin Up (Weighted),023943F1,0,normal,4.54,5
2025-12-02,Upper (B),Chin Up (Weighted),023943F1,1,normal,4.54,5
2025-12-02,Upper (B),Chin Up (Weighted),023943F1,2,normal,4.54,5
2025-12-02,Upper (B),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,5
2025-12-02,Upper (B),Incline Bench Press (Barbell),50DFDFAB,1,normal,34.02,8
2025-12-02,Upper (B),Incline Bench Press (Barbell),50DFDFAB,2,normal,34.02,8
2025-12-02,Upper (B),Incline Bench Press (Barbell),50DFDFAB,3,normal,34.02,8
2025-12-02,Upper (B),Dumbbell Row,F1E57334,0,normal,27.22,11
2025-12-02,Upper (B),Dumbbell Row,F1E57334,1,normal,27.22,11
2025-12-02,Upper (B),Dumbbell Row,F1E57334,2,normal,27.22,11
2025-12-02,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,0,normal,22.68,10
2025-12-02,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,1,normal,22.68,7
2025-12-02,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,2,normal,22.68,8
2025-12-02,Upper (B),Triceps Pushdown,93A552C6,0,normal,20.41,10
2025-12-02,Upper (B),Triceps Pushdown,93A552C6,1,normal,20.41,10
2025-12-02,Upper (B),Triceps Pushdown,93A552C6,2,normal,20.41,10
2025-12-02,Upper (B),Lateral Raise (Cable),BE289E45,0,normal,3.4,8
2025-12-02,Upper (B),Lateral Raise (Cable),BE289E45,1,normal,3.4,8
2025-12-02,Upper (B),Lateral Raise (Cable),BE289E45,2,normal,3.4,8
2025-11-26,Lower (B),Romanian Deadlift (Barbell),2B4B7310,0,normal,31.75,8
2025-11-26,Lower (B),Romanian Deadlift (Barbell),2B4B7310,1,normal,31.75,8
2025-11-26,Lower (B),Romanian Deadlift (Barbell),2B4B7310,2,normal,31.75,8
2025-11-26,Lower (B),Romanian Deadlift (Barbell),2B4B7310,3,normal,31.75,8
2025-11-26,Lower (B),Front Squat,5046D0A9,0,normal,0,8
2025-11-26,Lower (B),Front Squat,5046D0A9,1,normal,0,8
2025-11-26,Lower (B),Front Squat,5046D0A9,2,normal,0,8
2025-11-26,Lower (B),Front Squat,5046D0A9,3,normal,0,8
2025-11-26,Lower (B),Seated Leg Curl (Machine),11A123F3,0,normal,18.14,10
2025-11-26,Lower (B),Seated Leg Curl (Machine),11A123F3,1,normal,18.14,10
2025-11-26,Lower (B),Seated Leg Curl (Machine),11A123F3,2,normal,18.14,10
2025-11-26,Lower (B),Leg Extension (Machine),75A4F6C4,0,normal,18.14,10
2025-11-26,Lower (B),Leg Extension (Machine),75A4F6C4,1,normal,18.14,10
2025-11-26,Lower (B),Leg Extension (Machine),75A4F6C4,2,normal,18.14,10
2025-11-26,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,0,normal,0,13
2025-11-26,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,1,normal,0,13
2025-11-26,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,2,normal,0,13
2025-11-25,Upper (B),Chin Up (Weighted),023943F1,0,normal,4.54,3
2025-11-25,Upper (B),Chin Up (Weighted),023943F1,1,normal,4.54,5
2025-11-25,Upper (B),Chin Up (Weighted),023943F1,2,normal,4.54,5
2025-11-25,Upper (B),Incline Bench Press (Barbell),50DFDFAB,0,normal,29.48,8
2025-11-25,Upper (B),Incline Bench Press (Barbell),50DFDFAB,1,normal,29.48,8
2025-11-25,Upper (B),Incline Bench Press (Barbell),50DFDFAB,2,normal,29.48,8
2025-11-25,Upper (B),Dumbbell Row,F1E57334,0,normal,27.22,10
2025-11-25,Upper (B),Dumbbell Row,F1E57334,1,normal,27.22,10
2025-11-25,Upper (B),Dumbbell Row,F1E57334,2,normal,27.22,10
2025-11-25,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,0,normal,18.14,10
2025-11-25,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,1,normal,18.14,10
2025-11-25,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,2,normal,18.14,10
2025-11-25,Upper (B),Triceps Pushdown,93A552C6,0,normal,18.14,12
2025-11-25,Upper (B),Triceps Pushdown,93A552C6,1,normal,18.14,12
2025-11-25,Upper (B),Triceps Pushdown,93A552C6,2,normal,18.14,12
2025-11-25,Upper (B),Lateral Raise (Cable),BE289E45,0,normal,3.4,8
2025-11-25,Upper (B),Lateral Raise (Cable),BE289E45,1,normal,3.4,8
2025-11-25,Upper (B),Lateral Raise (Cable),BE289E45,2,normal,3.4,8
2025-11-23,Lower (A),Front Squat,5046D0A9,0,warmup,0,2
2025-11-23,Lower (A),Front Squat,5046D0A9,1,normal,0,7
2025-11-23,Lower (A),Front Squat,5046D0A9,2,normal,0,7
2025-11-23,Lower (A),Front Squat,5046D0A9,3,normal,0,7
2025-11-23,Lower (A),Front Squat,5046D0A9,4,normal,0,7
2025-11-23,Lower (A),Romanian Deadlift (Barbell),2B4B7310,0,normal,27.22,8
2025-11-23,Lower (A),Romanian Deadlift (Barbell),2B4B7310,1,normal,27.22,8
2025-11-23,Lower (A),Romanian Deadlift (Barbell),2B4B7310,2,normal,27.22,8
2025-11-23,Lower (A),Romanian Deadlift (Barbell),2B4B7310,3,normal,27.22,8
2025-11-23,Lower (A),Leg Extension (Machine),75A4F6C4,0,normal,15.88,10
2025-11-23,Lower (A),Leg Extension (Machine),75A4F6C4,1,normal,15.88,10
2025-11-23,Lower (A),Leg Extension (Machine),75A4F6C4,2,normal,15.88,10
2025-11-23,Lower (A),Seated Leg Curl (Machine),11A123F3,0,normal,15.88,10
2025-11-23,Lower (A),Seated Leg Curl (Machine),11A123F3,1,normal,15.88,10
2025-11-23,Lower (A),Seated Leg Curl (Machine),11A123F3,2,normal,15.88,10
2025-11-23,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,0,normal,0,12
2025-11-23,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,1,normal,0,12
2025-11-23,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,2,normal,0,12
2025-11-22,Upper (A),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,5
2025-11-22,Upper (A),Incline Bench Press (Barbell),50DFDFAB,1,normal,29.48,8
2025-11-22,Upper (A),Incline Bench Press (Barbell),50DFDFAB,2,normal,29.48,8
2025-11-22,Upper (A),Incline Bench Press (Barbell),50DFDFAB,3,normal,29.48,7
2025-11-22,Upper (A),Chin Up (Weighted),023943F1,0,normal,0,5
2025-11-22,Upper (A),Chin Up (Weighted),023943F1,1,normal,0,5
2025-11-22,Upper (A),Chin Up (Weighted),023943F1,2,normal,0,5
2025-11-22,Upper (A),Single Arm Cable Row,D0C4A899,0,normal,9.07,8
2025-11-22,Upper (A),Single Arm Cable Row,D0C4A899,1,normal,9.07,8
2025-11-22,Upper (A),Single Arm Cable Row,D0C4A899,2,normal,9.07,8
2025-11-22,Upper (A),Lateral Raise (Cable),BE289E45,0,normal,2.27,11
2025-11-22,Upper (A),Lateral Raise (Cable),BE289E45,1,normal,2.27,11
2025-11-22,Upper (A),Lateral Raise (Cable),BE289E45,2,normal,2.27,11
2025-11-22,Upper (A),Triceps Pushdown,93A552C6,0,normal,15.88,12
2025-11-22,Upper (A),Triceps Pushdown,93A552C6,1,normal,15.88,12
2025-11-22,Upper (A),Triceps Pushdown,93A552C6,2,normal,15.88,12
2025-11-22,Upper (A),Bicep Curl (Dumbbell),37FCC2BB,0,normal,11.34,10
2025-11-22,Upper (A),Bicep Curl (Dumbbell),37FCC2BB,1,normal,11.34,10
2025-11-22,Upper (A),Bicep Curl (Dumbbell),37FCC2BB,2,normal,11.34,10
2025-11-19,Lower (B),Romanian Deadlift (Barbell),2B4B7310,0,normal,22.68,8
2025-11-19,Lower (B),Romanian Deadlift (Barbell),2B4B7310,1,normal,22.68,8
2025-11-19,Lower (B),Romanian Deadlift (Barbell),2B4B7310,2,normal,22.68,8
2025-11-19,Lower (B),Romanian Deadlift (Barbell),2B4B7310,3,normal,22.68,8
2025-11-19,Lower (B),Front Squat,5046D0A9,0,normal,0,6
2025-11-19,Lower (B),Front Squat,5046D0A9,1,normal,0,6
2025-11-19,Lower (B),Front Squat,5046D0A9,2,normal,0,6
2025-11-19,Lower (B),Front Squat,5046D0A9,3,normal,0,6
2025-11-19,Lower (B),Seated Leg Curl (Machine),11A123F3,0,normal,13.61,10
2025-11-19,Lower (B),Seated Leg Curl (Machine),11A123F3,1,normal,13.61,10
2025-11-19,Lower (B),Seated Leg Curl (Machine),11A123F3,2,normal,13.61,10
2025-11-19,Lower (B),Leg Extension (Machine),75A4F6C4,0,normal,13.61,10
2025-11-19,Lower (B),Leg Extension (Machine),75A4F6C4,1,normal,13.61,10
2025-11-19,Lower (B),Leg Extension (Machine),75A4F6C4,2,normal,13.61,10
2025-11-19,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,0,normal,0,11
2025-11-19,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,1,normal,0,11
2025-11-19,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,2,normal,0,11
2025-11-18,Upper (B),Chin Up (Weighted),023943F1,0,normal,0,4
2025-11-18,Upper (B),Chin Up (Weighted),023943F1,1,normal,0,4
2025-11-18,Upper (B),Chin Up (Weighted),023943F1,2,normal,0,5
2025-11-18,Upper (B),Incline Bench Press (Barbell),50DFDFAB,0,normal,24.95,8
2025-11-18,Upper (B),Incline Bench Press (Barbell),50DFDFAB,1,normal,24.95,8
2025-11-18,Upper (B),Incline Bench Press (Barbell),50DFDFAB,2,normal,24.95,8
2025-11-18,Upper (B),Dumbbell Row,F1E57334,0,normal,22.68,10
2025-11-18,Upper (B),Dumbbell Row,F1E57334,1,normal,22.68,10
2025-11-18,Upper (B),Dumbbell Row,F1E57334,2,normal,22.68,10
2025-11-18,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,0,normal,13.61,12
2025-11-18,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,1,normal,13.61,12
2025-11-18,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,2,normal,13.61,12
2025-11-18,Upper (B),Triceps Pushdown,93A552C6,0,normal,13.61,12
2025-11-18,Upper (B),Triceps Pushdown,93A552C6,1,normal,13.61,12
2025-11-18,Upper (B),Triceps Pushdown,93A552C6,2,normal,13.61,12
2025-11-18,Upper (B),Lateral Raise (Cable),BE289E45,0,normal,2.27,10
2025-11-18,Upper (B),Lateral Raise (Cable),BE289E45,1,normal,2.27,10
2025-11-18,Upper (B),Lateral Raise (Cable),BE289E45,2,normal,2.27,10
2025-11-16,Lower (A),Front Squat,5046D0A9,0,normal,0,5
2025-11-16,Lower (A),Front Squat,5046D0A9,1,normal,0,5
2025-11-16,Lower (A),Front Squat,5046D0A9,2,normal,0,5
2025-11-16,Lower (A),Front Squat,5046D0A9,3,normal,0,5
2025-11-16,Lower (A),Romanian Deadlift (Barbell),2B4B7310,0,normal,18.14,8
2025-11-16,Lower (A),Romanian Deadlift (Barbell),2B4B7310,1,normal,18.14,8
2025-11-16,Lower (A),Romanian Deadlift (Barbell),2B4B7310,2,normal,18.14,8
2025-11-16,Lower (A),Romanian Deadlift (Barbell),2B4B7310,3,normal,18.14,8
2025-11-16,Lower (A),Leg Extension (Machine),75A4F6C4,0,normal,11.34,10
2025-11-16,Lower (A),Leg Extension (Machine),75A4F6C4,1,normal,11.34,10
2025-11-16,Lower (A),Leg Extension (Machine),75A4F6C4,2,normal,11.34,10
2025-11-16,Lower (A),Seated Leg Curl (Machine),11A123F3,0,normal,11.34,10
2025-11-16,Lower (A),Seated Leg Curl (Machine),11A123F3,1,normal,11.34,10
2025-11-16,Lower (A),Seated Leg Curl (Machine),11A123F3,2,normal,11.34,10
2025-11-16,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,0,normal,0,10
2025-11-16,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,1,normal,0,10
2025-11-16,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,2,normal,0,10
2025-11-15,Upper (A),Incline Bench Press (Barbell),50DFDFAB,0,normal,20.41,8
2025-11-15,Upper (A),Incline Bench Press (Barbell),50DFDFAB,1,normal,20.41,8
